geometry,timestamp,violence
POINT (-58.4392 -34.6167),2017-07-29 00:00:00,Robo
POINT (-58.4395 -34.6602),2017-07-29 07:30:00,Robo
POINT (-58.4397 -34.5988),2017-07-29 02:30:00,Robo
POINT (-58.4412 -34.6377),2017-07-29 00:00:00,Robo
POINT (-58.4461 -34.6445),2017-07-29 07:30:00,Robo
POINT (-58.4491 -34.6406),2017-07-29 06:40:00,Robo
POINT (-58.452 -34.5514),2017-07-29 02:15:00,Robo
POINT (-58.4538 -34.5589),2017-07-29 22:00:00,Robo
POINT (-58.4542 -34.5605),2017-07-29 23:30:00,Robo
POINT (-58.4561 -34.5839),2017-07-29 04:00:00,Robo
POINT (-58.4562 -34.6278),2017-07-29 04:30:00,Robo
POINT (-58.4586 -34.634),2017-07-29 03:30:00,Robo
POINT (-58.4593 -34.64),2017-07-29 02:00:00,Robo
POINT (-58.4599 -34.628),2017-07-29 22:00:00,Robo
POINT (-58.46100000000001 -34.5522),2017-07-29 00:00:00,Robo
POINT (-58.4686 -34.6851),2017-07-29 00:15:00,Robo
POINT (-58.4823 -34.6189),2017-07-29 04:00:00,Robo
POINT (-58.4833 -34.5471),2017-07-29 00:00:00,Robo
POINT (-58.4847 -34.5752),2017-07-29 22:20:00,Robo
POINT (-58.4864 -34.5743),2017-07-29 23:30:00,Robo
POINT (-58.4923 -34.579),2017-07-29 23:15:00,Robo
POINT (-58.4972 -34.5824),2017-07-29 23:00:00,Robo
POINT (-58.503 -34.6388),2017-07-29 22:00:00,Robo
POINT (-58.505 -34.6091),2017-07-29 01:45:00,Robo
POINT (-58.51 -34.627),2017-07-29 03:15:00,Robo
POINT (-58.5107 -34.6001),2017-07-29 04:30:00,Robo
POINT (-58.5204 -34.6111),2017-07-29 06:45:00,Robo
POINT (-58.5263 -34.6402),2017-07-29 07:00:00,Robo
POINT (-58.5287 -34.6449),2017-07-29 06:00:00,Robo
POINT (-58.3873 -34.5958),2017-07-28 22:30:00,Robo
POINT (-58.4029 -34.5958),2017-07-28 22:35:00,Robo
POINT (-58.427 -34.5781),2017-07-28 23:00:00,Robo
POINT (-58.4518 -34.5823),2017-07-28 22:15:00,Robo
POINT (-58.4632 -34.6919),2017-07-28 23:00:00,Robo
POINT (-58.4825 -34.6024),2017-07-28 22:30:00,Robo
POINT (-58.4836 -34.6154),2017-07-28 23:30:00,Robo
POINT (-58.3714 -34.5892),2017-07-28 22:00:00,Robo
POINT (-58.3828 -34.6272),2017-07-28 22:20:00,Robo
POINT (-58.4359 -34.6193),2017-07-28 22:30:00,Robo
POINT (-58.4394 -34.623),2017-07-28 22:00:00,Robo
POINT (-58.4465 -34.6313),2017-07-28 22:00:00,Robo
POINT (-58.4533 -34.6442),2017-07-28 22:30:00,Robo
POINT (-58.4541 -34.5633),2017-07-28 23:30:00,Robo
POINT (-58.4549 -34.6304),2017-07-28 22:00:00,Robo
POINT (-58.4635 -34.6849),2017-07-28 23:00:00,Robo
POINT (-58.4678 -34.5985),2017-07-28 23:00:00,Robo
POINT (-58.4815 -34.6092),2017-07-28 22:00:00,Robo
POINT (-58.4874 -34.6064),2017-07-28 22:40:00,Robo
POINT (-58.4905 -34.6128),2017-07-28 23:30:00,Robo
POINT (-58.5087 -34.6512),2017-07-28 23:00:00,Robo
POINT (-58.5096 -34.6428),2017-07-28 22:00:00,Robo
POINT (-58.5122 -34.63),2017-07-28 22:27:00,Robo
POINT (-58.5197 -34.5971),2017-07-28 22:45:00,Robo
POINT (-58.523 -34.6543),2017-07-28 23:00:00,Robo
POINT (-58.4838 -34.6017),2017-07-23 06:00:00,Robo
POINT (-58.3812 -34.6537),2017-07-23 22:10:00,Robo
POINT (-58.4183 -34.6552),2017-07-23 07:50:00,Robo
POINT (-58.3702 -34.6352),2017-07-23 05:00:00,Robo
POINT (-58.4167 -34.5885),2017-07-23 22:00:00,Robo
POINT (-58.4456 -34.6227),2017-07-23 07:00:00,Robo
POINT (-58.4523 -34.6252),2017-07-23 02:00:00,Robo
POINT (-58.4534 -34.5798),2017-07-23 02:00:00,Robo
POINT (-58.4919 -34.6056),2017-07-23 04:15:00,Robo
POINT (-58.3719 -34.6358),2017-07-23 00:00:00,Robo
POINT (-58.3729 -34.6196),2017-07-23 05:10:00,Robo
POINT (-58.3734 -34.6385),2017-07-23 00:00:00,Robo
POINT (-58.3775 -34.6153),2017-07-23 00:00:00,Robo
POINT (-58.3791 -34.6106),2017-07-23 00:00:00,Robo
POINT (-58.3809 -34.6131),2017-07-23 00:00:00,Robo
POINT (-58.3844 -34.624),2017-07-23 00:50:00,Robo
POINT (-58.3886 -34.6054),2017-07-23 00:00:00,Robo
POINT (-58.3919 -34.6092),2017-07-23 05:30:00,Robo
POINT (-58.3926 -34.6046),2017-07-23 00:00:00,Robo
POINT (-58.3958 -34.5997),2017-07-23 00:00:00,Robo
POINT (-58.3986 -34.6284),2017-07-23 07:08:00,Robo
POINT (-58.3986 -34.6284),2017-07-23 07:30:00,Robo
POINT (-58.3991 -34.6187),2017-07-23 07:00:00,Robo
POINT (-58.402 -34.6001),2017-07-23 22:00:00,Robo
POINT (-58.4056 -34.6113),2017-07-23 00:00:00,Robo
POINT (-58.4089 -34.5972),2017-07-23 04:30:00,Robo
POINT (-58.4093 -34.6427),2017-07-23 23:30:00,Robo
POINT (-58.4135 -34.6061),2017-07-23 00:05:00,Robo
POINT (-58.4173 -34.5978),2017-07-23 05:30:00,Robo
POINT (-58.4186 -34.5955),2017-07-23 00:00:00,Robo
POINT (-58.4218 -34.5702),2017-07-23 01:00:00,Robo
POINT (-58.427 -34.5783),2017-07-23 22:00:00,Robo
POINT (-58.4299 -34.5786),2017-07-23 04:00:00,Robo
POINT (-58.4306 -34.607),2017-07-23 00:00:00,Robo
POINT (-58.4328 -34.5869),2017-07-23 00:30:00,Robo
POINT (-58.4347 -34.6378),2017-07-23 23:00:00,Robo
POINT (-58.4374 -34.621),2017-07-23 03:00:00,Robo
POINT (-58.4397 -34.5865),2017-07-23 06:35:00,Robo
POINT (-58.4414 -34.5818),2017-07-23 05:00:00,Robo
POINT (-58.4522 -34.5816),2017-07-23 23:15:00,Robo
POINT (-58.4541 -34.6258),2017-07-23 03:50:00,Robo
POINT (-58.4544 -34.6102),2017-07-23 00:00:00,Robo
POINT (-58.4671 -34.6747),2017-07-23 04:00:00,Robo
POINT (-58.4691 -34.6488),2017-07-23 00:00:00,Robo
POINT (-58.4693 -34.5854),2017-07-23 01:50:00,Robo
POINT (-58.4794 -34.6232),2017-07-23 07:00:00,Robo
POINT (-58.4814 -34.5775),2017-07-23 08:00:00,Robo
POINT (-58.4829 -34.5748),2017-07-23 05:00:00,Robo
POINT (-58.4867 -34.5897),2017-07-23 00:00:00,Robo
POINT (-58.4876 -34.5795),2017-07-23 08:00:00,Robo
POINT (-58.4886 -34.5892),2017-07-23 04:55:00,Robo
POINT (-58.4922 -34.5836),2017-07-23 01:15:00,Robo
POINT (-58.5021 -34.5996),2017-07-23 01:40:00,Robo
POINT (-58.5165 -34.603),2017-07-23 02:00:00,Robo
POINT (-58.5205 -34.6082),2017-07-23 00:00:00,Robo
POINT (-58.3786 -34.6479),2017-07-22 05:50:00,Robo
POINT (-58.4438 -34.6407),2017-07-22 07:30:00,Robo
POINT (-58.3754 -34.599),2017-07-22 06:50:00,Robo
POINT (-58.4132 -34.6041),2017-07-22 01:30:00,Robo
POINT (-58.4134 -34.6051),2017-07-22 00:15:00,Robo
POINT (-58.4165 -34.6522),2017-07-22 22:00:00,Robo
POINT (-58.4509 -34.6605),2017-07-22 07:40:00,Robo
POINT (-58.4806 -34.5765),2017-07-22 06:00:00,Robo
POINT (-58.3699 -34.5996),2017-07-22 00:00:00,Robo
POINT (-58.3718 -34.5983),2017-07-22 00:00:00,Robo
POINT (-58.3744 -34.6256),2017-07-22 07:15:00,Robo
POINT (-58.3778 -34.6094),2017-07-22 00:30:00,Robo
POINT (-58.3808 -34.6078),2017-07-22 23:30:00,Robo
POINT (-58.3865 -34.604),2017-07-22 00:00:00,Robo
POINT (-58.4008 -34.6047),2017-07-22 04:30:00,Robo
POINT (-58.4026 -34.6425),2017-07-22 00:20:00,Robo
POINT (-58.4043 -34.6344),2017-07-22 00:30:00,Robo
POINT (-58.4044 -34.6434),2017-07-22 04:15:00,Robo
POINT (-58.4047 -34.6256),2017-07-22 08:00:00,Robo
POINT (-58.4049 -34.6146),2017-07-22 00:00:00,Robo
POINT (-58.4051 -34.5947),2017-07-22 06:00:00,Robo
POINT (-58.4051 -34.5947),2017-07-22 06:00:00,Robo
POINT (-58.40600000000001 -34.6094),2017-07-22 02:30:00,Robo
POINT (-58.4077 -34.6102),2017-07-22 07:30:00,Robo
POINT (-58.4109 -34.5658),2017-07-22 23:15:00,Robo
POINT (-58.4173 -34.6109),2017-07-22 03:30:00,Robo
POINT (-58.4175 -34.5989),2017-07-22 00:30:00,Robo
POINT (-58.4179 -34.6016),2017-07-22 08:00:00,Robo
POINT (-58.4189 -34.6096),2017-07-22 22:00:00,Robo
POINT (-58.419 -34.5995),2017-07-22 01:00:00,Robo
POINT (-58.4192 -34.6178),2017-07-22 23:15:00,Robo
POINT (-58.4229 -34.5851),2017-07-22 01:30:00,Robo
POINT (-58.4255 -34.6014),2017-07-22 00:00:00,Robo
POINT (-58.4308 -34.5925),2017-07-22 07:30:00,Robo
POINT (-58.4313 -34.6123),2017-07-22 07:30:00,Robo
POINT (-58.4349 -34.6319),2017-07-22 00:00:00,Robo
POINT (-58.4373 -34.5834),2017-07-22 05:00:00,Robo
POINT (-58.4402 -34.5842),2017-07-22 03:00:00,Robo
POINT (-58.442 -34.6292),2017-07-22 00:00:00,Robo
POINT (-58.4429 -34.63800000000001),2017-07-22 00:00:00,Robo
POINT (-58.4492 -34.5697),2017-07-22 00:00:00,Robo
POINT (-58.4496 -34.6046),2017-07-22 00:00:00,Robo
POINT (-58.4554 -34.628),2017-07-22 08:00:00,Robo
POINT (-58.4617 -34.6312),2017-07-22 08:00:00,Robo
POINT (-58.4656 -34.6795),2017-07-22 05:00:00,Robo
POINT (-58.4704 -34.6033),2017-07-22 04:45:00,Robo
POINT (-58.4713 -34.5496),2017-07-22 02:24:00,Robo
POINT (-58.4723 -34.6242),2017-07-22 06:15:00,Robo
POINT (-58.4746 -34.5803),2017-07-22 03:23:00,Robo
POINT (-58.481 -34.632),2017-07-22 23:30:00,Robo
POINT (-58.4819 -34.5432),2017-07-22 00:00:00,Robo
POINT (-58.4987 -34.5853),2017-07-22 00:00:00,Robo
POINT (-58.5185 -34.6624),2017-07-22 08:00:00,Robo
POINT (-58.4083 -34.5906),2017-07-21 23:00:00,Robo
POINT (-58.389 -34.618),2017-07-21 22:30:00,Robo
POINT (-58.4049 -34.6411),2017-07-21 23:00:00,Robo
POINT (-58.4151 -34.6252),2017-07-21 22:00:00,Robo
POINT (-58.4179 -34.6355),2017-07-21 23:13:00,Robo
POINT (-58.4203 -34.626),2017-07-21 23:00:00,Robo
POINT (-58.4352 -34.6209),2017-07-21 23:30:00,Robo
POINT (-58.44 -34.6045),2017-07-21 22:30:00,Robo
POINT (-58.4723 -34.5448),2017-07-21 23:50:00,Robo
POINT (-58.5029 -34.5688),2017-07-21 22:30:00,Robo
POINT (-58.5084 -34.6214),2017-07-21 22:00:00,Robo
POINT (-58.5229 -34.645),2017-07-21 23:30:00,Robo
POINT (-58.4358 -34.6065),2017-07-16 00:00:00,Robo
POINT (-58.381 -34.5983),2017-07-16 00:00:00,Robo
POINT (-58.4003 -34.5967),2017-07-16 06:30:00,Robo
POINT (-58.3618 -34.6426),2017-07-16 05:00:00,Robo
POINT (-58.3716 -34.6171),2017-07-16 02:00:00,Robo
POINT (-58.3764 -34.6087),2017-07-16 07:00:00,Robo
POINT (-58.3785 -34.5951),2017-07-16 00:00:00,Robo
POINT (-58.3821 -34.6482),2017-07-16 00:00:00,Robo
POINT (-58.3823 -34.5967),2017-07-16 00:00:00,Robo
POINT (-58.3879 -34.6042),2017-07-16 00:00:00,Robo
POINT (-58.4018 -34.5938),2017-07-16 01:20:00,Robo
POINT (-58.4075 -34.6514),2017-07-16 02:00:00,Robo
POINT (-58.4079 -34.5743),2017-07-16 00:00:00,Robo
POINT (-58.4087 -34.5705),2017-07-16 01:30:00,Robo
POINT (-58.4101 -34.6032),2017-07-16 00:45:00,Robo
POINT (-58.4102 -34.6115),2017-07-16 07:30:00,Robo
POINT (-58.4173 -34.5978),2017-07-16 06:00:00,Robo
POINT (-58.4179 -34.6046),2017-07-16 01:14:00,Robo
POINT (-58.4193 -34.5697),2017-07-16 01:30:00,Robo
POINT (-58.4321 -34.6369),2017-07-16 00:00:00,Robo
POINT (-58.4364 -34.6339),2017-07-16 00:00:00,Robo
POINT (-58.4391 -34.5905),2017-07-16 02:30:00,Robo
POINT (-58.4394 -34.58),2017-07-16 03:30:00,Robo
POINT (-58.4413 -34.5855),2017-07-16 01:00:00,Robo
POINT (-58.4426 -34.592),2017-07-16 22:30:00,Robo
POINT (-58.4446 -34.6639),2017-07-16 01:00:00,Robo
POINT (-58.4452 -34.642),2017-07-16 22:45:00,Robo
POINT (-58.44600000000001 -34.6035),2017-07-16 05:00:00,Robo
POINT (-58.4495 -34.6292),2017-07-16 00:00:00,Robo
POINT (-58.4507 -34.5802),2017-07-16 03:30:00,Robo
POINT (-58.456 -34.6308),2017-07-16 00:00:00,Robo
POINT (-58.457 -34.5665),2017-07-16 01:30:00,Robo
POINT (-58.4576 -34.6404),2017-07-16 22:00:00,Robo
POINT (-58.4734 -34.6023),2017-07-16 22:30:00,Robo
POINT (-58.475 -34.5409),2017-07-16 01:00:00,Robo
POINT (-58.4772 -34.658),2017-07-16 00:00:00,Robo
POINT (-58.4896 -34.5805),2017-07-16 00:00:00,Robo
POINT (-58.4946 -34.5867),2017-07-16 07:45:00,Robo
POINT (-58.4953 -34.6038),2017-07-16 00:52:00,Robo
POINT (-58.5192 -34.6004),2017-07-16 00:45:00,Robo
POINT (-58.5192 -34.6004),2017-07-16 00:45:00,Robo
POINT (-58.4228 -34.6099),2017-07-15 23:00:00,Robo
POINT (-58.3763 -34.6095),2017-07-15 05:00:00,Robo
POINT (-58.412 -34.5978),2017-07-15 00:00:00,Robo
POINT (-58.4161 -34.6488),2017-07-15 05:40:00,Robo
POINT (-58.4199 -34.565),2017-07-15 02:00:00,Robo
POINT (-58.4234 -34.5977),2017-07-15 00:30:00,Robo
POINT (-58.4302 -34.5996),2017-07-15 22:30:00,Robo
POINT (-58.4352 -34.6284),2017-07-15 00:00:00,Robo
POINT (-58.4691 -34.5612),2017-07-15 00:00:00,Robo
POINT (-58.3701 -34.6346),2017-07-15 03:00:00,Robo
POINT (-58.3811 -34.5928),2017-07-15 00:00:00,Robo
POINT (-58.3815 -34.6278),2017-07-15 00:00:00,Robo
POINT (-58.3821 -34.5991),2017-07-15 00:00:00,Robo
POINT (-58.3829 -34.626),2017-07-15 07:50:00,Robo
POINT (-58.3836 -34.6057),2017-07-15 23:30:00,Robo
POINT (-58.3837 -34.588),2017-07-15 00:00:00,Robo
POINT (-58.3844 -34.627),2017-07-15 00:00:00,Robo
POINT (-58.3865 -34.604),2017-07-15 22:05:00,Robo
POINT (-58.3866 -34.5883),2017-07-15 03:00:00,Robo
POINT (-58.3888 -34.6538),2017-07-15 07:30:00,Robo
POINT (-58.3906 -34.5842),2017-07-15 07:15:00,Robo
POINT (-58.3928 -34.6008),2017-07-15 00:00:00,Robo
POINT (-58.3973 -34.6517),2017-07-15 06:30:00,Robo
POINT (-58.402 -34.6001),2017-07-15 00:00:00,Robo
POINT (-58.4069 -34.5982),2017-07-15 00:30:00,Robo
POINT (-58.4083 -34.603),2017-07-15 03:00:00,Robo
POINT (-58.4089 -34.5938),2017-07-15 22:30:00,Robo
POINT (-58.415 -34.5858),2017-07-15 00:00:00,Robo
POINT (-58.4154 -34.6184),2017-07-15 07:00:00,Robo
POINT (-58.4159 -34.5852),2017-07-15 22:30:00,Robo
POINT (-58.4199 -34.5956),2017-07-15 00:00:00,Robo
POINT (-58.4202 -34.6428),2017-07-15 00:00:00,Robo
POINT (-58.4214 -34.5896),2017-07-15 03:10:00,Robo
POINT (-58.4228 -34.606),2017-07-15 04:00:00,Robo
POINT (-58.4245 -34.6249),2017-07-15 23:00:00,Robo
POINT (-58.4332 -34.6051),2017-07-15 00:00:00,Robo
POINT (-58.4372 -34.5864),2017-07-15 02:15:00,Robo
POINT (-58.4376 -34.6201),2017-07-15 00:00:00,Robo
POINT (-58.4392 -34.6005),2017-07-15 05:30:00,Robo
POINT (-58.4395 -34.6072),2017-07-15 00:00:00,Robo
POINT (-58.4398 -34.5754),2017-07-15 01:30:00,Robo
POINT (-58.4424 -34.636),2017-07-15 02:50:00,Robo
POINT (-58.4435 -34.6691),2017-07-15 07:30:00,Robo
POINT (-58.44600000000001 -34.5741),2017-07-15 03:00:00,Robo
POINT (-58.4477 -34.6017),2017-07-15 00:30:00,Robo
POINT (-58.4502 -34.6325),2017-07-15 22:00:00,Robo
POINT (-58.4525 -34.5654),2017-07-15 00:00:00,Robo
POINT (-58.4551 -34.5674),2017-07-15 06:50:00,Robo
POINT (-58.4561 -34.5839),2017-07-15 22:00:00,Robo
POINT (-58.4585 -34.5616),2017-07-15 00:00:00,Robo
POINT (-58.46100000000001 -34.6258),2017-07-15 04:20:00,Robo
POINT (-58.46100000000001 -34.6204),2017-07-15 01:45:00,Robo
POINT (-58.4632 -34.6412),2017-07-15 07:30:00,Robo
POINT (-58.46899999999999 -34.6321),2017-07-15 06:00:00,Robo
POINT (-58.4763 -34.6311),2017-07-15 00:00:00,Robo
POINT (-58.4773 -34.5407),2017-07-15 23:30:00,Robo
POINT (-58.4803 -34.6039),2017-07-15 22:45:00,Robo
POINT (-58.4843 -34.5476),2017-07-15 00:00:00,Robo
POINT (-58.4872 -34.6492),2017-07-15 00:00:00,Robo
POINT (-58.5022 -34.6529),2017-07-15 07:00:00,Robo
POINT (-58.5247 -34.6328),2017-07-15 05:00:00,Robo
POINT (-58.4081 -34.583),2017-07-14 22:45:00,Robo
POINT (-58.4291 -34.5963),2017-07-14 23:50:00,Robo
POINT (-58.3992 -34.5933),2017-07-14 23:30:00,Robo
POINT (-58.4171 -34.589),2017-07-14 22:07:00,Robo
POINT (-58.4402 -34.6336),2017-07-14 22:00:00,Robo
POINT (-58.4525 -34.5526),2017-07-14 22:45:00,Robo
POINT (-58.4748 -34.6078),2017-07-14 23:00:00,Robo
POINT (-58.4752 -34.6894),2017-07-14 23:30:00,Robo
POINT (-58.4858 -34.5784),2017-07-14 22:00:00,Robo
POINT (-58.5263 -34.6402),2017-07-14 22:00:00,Robo
POINT (-58.5269 -34.6347),2017-07-14 22:30:00,Robo
POINT (-58.3875 -34.6147),2017-07-09 08:00:00,Robo
POINT (-58.4058 -34.6161),2017-07-09 00:00:00,Robo
POINT (-58.3746 -34.6186),2017-07-09 05:00:00,Robo
POINT (-58.4647 -34.6048),2017-07-09 00:00:00,Robo
POINT (-58.3779 -34.6283),2017-07-09 23:30:00,Robo
POINT (-58.3814 -34.605),2017-07-09 00:00:00,Robo
POINT (-58.4642 -34.55),2017-07-09 02:00:00,Robo
POINT (-58.3685 -34.6344),2017-07-09 00:00:00,Robo
POINT (-58.3689 -34.6158),2017-07-09 00:00:00,Robo
POINT (-58.3798 -34.6106),2017-07-09 04:00:00,Robo
POINT (-58.3815 -34.6278),2017-07-09 01:45:00,Robo
POINT (-58.3828 -34.6279),2017-07-09 00:00:00,Robo
POINT (-58.3881 -34.6006),2017-07-09 05:00:00,Robo
POINT (-58.3901 -34.6194),2017-07-09 00:00:00,Robo
POINT (-58.4104 -34.5887),2017-07-09 00:00:00,Robo
POINT (-58.4138 -34.5926),2017-07-09 00:00:00,Robo
POINT (-58.4147 -34.5749),2017-07-09 04:00:00,Robo
POINT (-58.4246 -34.606),2017-07-09 22:00:00,Robo
POINT (-58.4292 -34.5856),2017-07-09 04:00:00,Robo
POINT (-58.4301 -34.5853),2017-07-09 05:00:00,Robo
POINT (-58.4417 -34.5888),2017-07-09 05:20:00,Robo
POINT (-58.4443 -34.6428),2017-07-09 07:40:00,Robo
POINT (-58.4568 -34.6112),2017-07-09 23:00:00,Robo
POINT (-58.4578 -34.5641),2017-07-09 22:00:00,Robo
POINT (-58.46 -34.5583),2017-07-09 22:30:00,Robo
POINT (-58.4643 -34.6331),2017-07-09 23:45:00,Robo
POINT (-58.4696 -34.5826),2017-07-09 00:30:00,Robo
POINT (-58.4968 -34.5968),2017-07-09 05:15:00,Robo
POINT (-58.5022 -34.5863),2017-07-09 00:00:00,Robo
POINT (-58.3719 -34.6136),2017-07-08 03:50:00,Robo
POINT (-58.4755 -34.58),2017-07-08 03:00:00,Robo
POINT (-58.3814 -34.605),2017-07-08 00:00:00,Robo
POINT (-58.4332 -34.5892),2017-07-08 02:15:00,Robo
POINT (-58.3561 -34.6298),2017-07-08 01:22:00,Robo
POINT (-58.3696 -34.63800000000001),2017-07-08 00:00:00,Robo
POINT (-58.3763 -34.63800000000001),2017-07-08 00:00:00,Robo
POINT (-58.3788 -34.6164),2017-07-08 00:00:00,Robo
POINT (-58.382 -34.6109),2017-07-08 05:30:00,Robo
POINT (-58.3829 -34.626),2017-07-08 00:00:00,Robo
POINT (-58.3883 -34.6272),2017-07-08 00:00:00,Robo
POINT (-58.3888 -34.6538),2017-07-08 08:00:00,Robo
POINT (-58.3892 -34.5917),2017-07-08 04:25:00,Robo
POINT (-58.392 -34.608),2017-07-08 00:00:00,Robo
POINT (-58.3934 -34.5945),2017-07-08 00:00:00,Robo
POINT (-58.3937 -34.6058),2017-07-08 00:00:00,Robo
POINT (-58.3954 -34.6038),2017-07-08 00:00:00,Robo
POINT (-58.3958 -34.6361),2017-07-08 05:30:00,Robo
POINT (-58.402 -34.6322),2017-07-08 00:00:00,Robo
POINT (-58.4062 -34.6554),2017-07-08 06:40:00,Robo
POINT (-58.4092 -34.6044),2017-07-08 00:00:00,Robo
POINT (-58.4101 -34.6123),2017-07-08 00:00:00,Robo
POINT (-58.4127 -34.6073),2017-07-08 02:00:00,Robo
POINT (-58.4165 -34.653),2017-07-08 22:30:00,Robo
POINT (-58.418 -34.6331),2017-07-08 04:00:00,Robo
POINT (-58.419 -34.5995),2017-07-08 22:00:00,Robo
POINT (-58.4204 -34.6019),2017-07-08 00:00:00,Robo
POINT (-58.4229 -34.6073),2017-07-08 22:15:00,Robo
POINT (-58.4246 -34.5904),2017-07-08 05:00:00,Robo
POINT (-58.4274 -34.6241),2017-07-08 05:00:00,Robo
POINT (-58.4278 -34.6221),2017-07-08 03:40:00,Robo
POINT (-58.4294 -34.5894),2017-07-08 02:00:00,Robo
POINT (-58.4366 -34.5876),2017-07-08 02:00:00,Robo
POINT (-58.4375 -34.6183),2017-07-08 22:00:00,Robo
POINT (-58.4477 -34.6059),2017-07-08 00:00:00,Robo
POINT (-58.4513 -34.6028),2017-07-08 00:00:00,Robo
POINT (-58.4514 -34.5665),2017-07-08 06:33:00,Robo
POINT (-58.4624 -34.6827),2017-07-08 23:00:00,Robo
POINT (-58.4784 -34.6061),2017-07-08 22:00:00,Robo
POINT (-58.4813 -34.5791),2017-07-08 23:30:00,Robo
POINT (-58.4836 -34.671),2017-07-08 05:00:00,Robo
POINT (-58.4852 -34.6047),2017-07-08 23:30:00,Robo
POINT (-58.4924 -34.6428),2017-07-08 00:00:00,Robo
POINT (-58.4942 -34.6424),2017-07-08 00:00:00,Robo
POINT (-58.5113 -34.6454),2017-07-08 00:30:00,Robo
POINT (-58.5174 -34.6391),2017-07-08 06:30:00,Robo
POINT (-58.5255 -34.6172),2017-07-08 23:00:00,Robo
POINT (-58.4671 -34.6748),2017-07-08 06:00:00,Robo
POINT (-58.4337 -34.6034),2017-07-07 23:00:00,Robo
POINT (-58.4253 -34.5787),2017-07-07 23:50:00,Robo
POINT (-58.4466 -34.6286),2017-07-07 22:00:00,Robo
POINT (-58.4491 -34.5794),2017-07-07 22:00:00,Robo
POINT (-58.451 -34.576),2017-07-07 22:50:00,Robo
POINT (-58.4649 -34.5642),2017-07-07 23:30:00,Robo
POINT (-58.4654 -34.6367),2017-07-07 22:00:00,Robo
POINT (-58.4693 -34.6716),2017-07-07 22:00:00,Robo
POINT (-58.4735 -34.6821),2017-07-07 23:15:00,Robo
POINT (-58.474 -34.6053),2017-07-07 23:30:00,Robo
POINT (-58.4751 -34.5754),2017-07-07 22:05:00,Robo
POINT (-58.4768 -34.5522),2017-07-07 23:30:00,Robo
POINT (-58.4802 -34.5723),2017-07-07 22:00:00,Robo
POINT (-58.4883 -34.6783),2017-07-07 22:45:00,Robo
POINT (-58.4961 -34.6766),2017-07-07 23:00:00,Robo
POINT (-58.3757 -34.6558),2017-07-02 05:40:00,Robo
POINT (-58.3853 -34.6019),2017-07-02 22:15:00,Robo
POINT (-58.4218 -34.5978),2017-07-02 01:30:00,Robo
POINT (-58.5019 -34.5847),2017-07-02 22:30:00,Robo
POINT (-58.3686 -34.6437),2017-07-02 07:30:00,Robo
POINT (-58.371 -34.6236),2017-07-02 00:00:00,Robo
POINT (-58.3712 -34.6242),2017-07-02 05:40:00,Robo
POINT (-58.3758 -34.6175),2017-07-02 23:25:00,Robo
POINT (-58.3761 -34.6175),2017-07-02 00:00:00,Robo
POINT (-58.3761 -34.5927),2017-07-02 00:00:00,Robo
POINT (-58.3782 -34.6197),2017-07-02 00:00:00,Robo
POINT (-58.3811 -34.6018),2017-07-02 00:00:00,Robo
POINT (-58.3825 -34.6072),2017-07-02 00:00:00,Robo
POINT (-58.3857 -34.6052),2017-07-02 00:00:00,Robo
POINT (-58.3871 -34.597),2017-07-02 04:30:00,Robo
POINT (-58.3922 -34.6056),2017-07-02 00:00:00,Robo
POINT (-58.3947 -34.6035),2017-07-02 00:00:00,Robo
POINT (-58.3963 -34.6095),2017-07-02 00:00:00,Robo
POINT (-58.4119 -34.6292),2017-07-02 00:00:00,Robo
POINT (-58.4166 -34.5937),2017-07-02 00:00:00,Robo
POINT (-58.4201 -34.6077),2017-07-02 00:15:00,Robo
POINT (-58.4233 -34.6027),2017-07-02 03:10:00,Robo
POINT (-58.4272 -34.5935),2017-07-02 04:00:00,Robo
POINT (-58.4292 -34.5868),2017-07-02 07:00:00,Robo
POINT (-58.4337 -34.5991),2017-07-02 23:30:00,Robo
POINT (-58.4389 -34.6395),2017-07-02 00:00:00,Robo
POINT (-58.4496 -34.6029),2017-07-02 00:00:00,Robo
POINT (-58.4549 -34.5842),2017-07-02 00:00:00,Robo
POINT (-58.4567 -34.607),2017-07-02 01:12:00,Robo
POINT (-58.4574 -34.5786),2017-07-02 00:00:00,Robo
POINT (-58.463 -34.5745),2017-07-02 00:00:00,Robo
POINT (-58.4701 -34.6312),2017-07-02 06:30:00,Robo
POINT (-58.4716 -34.542),2017-07-02 00:00:00,Robo
POINT (-58.4727 -34.5608),2017-07-02 00:00:00,Robo
POINT (-58.4736 -34.662),2017-07-02 04:00:00,Robo
POINT (-58.475 -34.6337),2017-07-02 00:00:00,Robo
POINT (-58.4854 -34.6347),2017-07-02 00:00:00,Robo
POINT (-58.4878 -34.6705),2017-07-02 00:00:00,Robo
POINT (-58.4955 -34.6037),2017-07-02 00:20:00,Robo
POINT (-58.5134 -34.6103),2017-07-02 23:00:00,Robo
POINT (-58.5134 -34.6103),2017-07-02 23:00:00,Robo
POINT (-58.4822 -34.6827),2017-07-01 07:30:00,Robo
POINT (-58.3554 -34.6368),2017-07-01 07:00:00,Robo
POINT (-58.3761 -34.5999),2017-07-01 00:00:00,Robo
POINT (-58.4902 -34.6622),2017-07-01 05:00:00,Robo
POINT (-58.3574 -34.6376),2017-07-01 07:00:00,Robo
